i,c,d,l,s
6262,2791,24,1149,2466.000000
6263,2791,24,1149,2466.000000
6264,2791,24,1149,2466.000000
6265,2791,24,1149,2466.000000
6266,2791,24,1149,2466.000000
6267,2791,24,1149,2466.000000
6268,2791,24,1149,2466.000000
6269,2791,24,1149,2466.000000
6270,2791,24,1149,2466.000000
6271,2791,24,1149,2466.000000
6272,2791,24,1149,2466.000000
6273,2791,24,1149,2466.000000
6274,2791,24,1149,2466.000000
6275,2791,24,1149,2466.000000
6276,2791,24,1149,2466.000000
6277,2791,24,1149,2466.000000
6278,2791,24,1149,2466.000000
6279,2791,24,1149,2466.000000
6280,2791,24,1149,2466.000000
6281,2791,24,1149,2466.000000
6282,2791,24,1149,2466.000000
6283,2791,24,1149,2466.000000
6284,2791,24,1149,2466.000000
6285,2791,24,1149,2466.000000
6286,2791,24,1149,2466.000000
6287,2791,24,1149,2466.000000
6288,2791,24,1149,2466.000000
6289,2791,24,1149,2466.000000
6290,2791,24,1149,2466.000000
6291,2791,24,1149,2466.000000
6292,2791,24,1149,2466.000000
6293,2791,24,1149,2466.000000
6294,2791,24,1149,2466.000000
6295,2791,24,1149,2466.000000
6296,2791,24,1149,2466.000000
6297,2791,24,1149,2466.000000
6298,2791,24,1149,2466.000000
6299,2791,24,1149,2466.000000
6300,2791,24,1149,2466.000000
6301,2791,24,1149,2466.000000
6302,2791,24,1149,2466.000000
6303,2791,24,1149,2466.000000
6304,2791,24,1149,2466.000000
6305,2791,24,1149,2466.000000
6306,2791,24,1149,2466.000000
6307,2791,24,1149,2466.000000
6308,2791,24,1149,2466.000000
6309,2791,24,1149,2466.000000
6310,2791,24,1149,2466.000000
6311,2791,24,1149,2466.000000
6312,2791,24,1149,2466.000000
6313,2791,24,1149,2466.000000
6314,2791,24,1149,2466.000000
6315,2791,24,1149,2466.000000
6316,2791,24,1149,2466.000000
6317,2791,24,1149,2466.000000
6318,2791,24,1149,2466.000000
6319,2791,24,1149,2466.000000
6320,2791,24,1149,2466.000000
6321,2791,24,1149,2466.000000
6322,2791,24,1149,2466.000000
6323,2791,24,1149,2466.000000
6324,2791,24,1149,2466.000000
6325,2791,24,1149,2466.000000
6326,2791,24,1149,2466.000000
6327,2791,24,1149,2466.000000
6328,2791,24,1149,2466.000000
6329,2791,24,1149,2466.000000
6330,2791,24,1149,2466.000000
6331,2791,24,1149,2466.000000
6332,2791,24,1149,2466.000000
6333,2791,24,1149,2466.000000
6334,2791,24,1149,2466.000000
6335,2791,24,1149,2466.000000
6336,2791,24,1149,2466.000000
6337,2791,24,1149,2466.000000
6338,2791,24,1149,2466.000000
6339,2791,24,1149,2466.000000
6340,2791,24,1149,2466.000000
6341,2791,24,1149,2466.000000
6342,2791,24,1149,2466.000000
6343,2791,24,1149,2466.000000
6344,2791,24,1149,2466.000000
6345,2791,24,1149,2466.000000
6346,2791,24,1149,2466.000000
6347,2791,24,1149,2466.000000
6348,2791,24,1149,2466.000000
6349,2791,24,1149,2466.000000
6350,2791,24,1149,2466.000000
6351,2791,24,1149,2466.000000
6352,2791,24,1149,2466.000000
6353,2791,24,1149,2466.000000
6354,2791,24,1149,2466.000000
6355,2791,24,1149,2466.000000
6356,2791,24,1149,2466.000000
6357,2791,24,1149,2466.000000
6358,2791,24,1149,2466.000000
6359,2791,24,1149,2466.000000
6360,2791,24,1149,2466.000000
6361,2791,24,1149,2466.000000
6362,2791,24,1149,2466.000000
6363,2791,24,1149,2466.000000
6364,2791,24,1149,2466.000000
6365,2791,24,1149,2466.000000
6366,2791,24,1149,2466.000000
6367,2791,24,1149,2466.000000
6368,2791,24,1149,2466.000000
6369,2791,24,1149,2466.000000
6370,2791,24,1149,2466.000000
6371,2791,24,1149,2466.000000
6372,2791,24,1149,2466.000000
6373,2791,24,1149,2466.000000
6374,2791,24,1149,2466.000000
6375,2791,24,1149,2466.000000
6376,2791,24,1149,2466.000000
6377,2791,24,1149,2466.000000
6378,2791,24,1149,2466.000000
6379,2791,24,1149,2466.000000
6380,2791,24,1149,2466.000000
6381,2791,24,1149,2466.000000
6382,2791,24,1149,2466.000000
6383,2791,24,1149,2466.000000
6384,2791,24,1149,2466.000000
6385,2791,24,1149,2466.000000
6386,2791,24,1149,2466.000000
6387,2791,24,1149,2466.000000
6388,2791,24,1149,2466.000000
6389,2791,24,1149,2466.000000
6390,2791,24,1149,2466.000000
6391,2791,24,1149,2466.000000
6392,2791,24,1149,2466.000000
6393,2791,24,1149,2466.000000
6394,2791,24,1149,2466.000000
6395,2791,24,1149,2466.000000
6396,2791,24,1149,2466.000000
6397,2791,24,1149,2466.000000
6398,2791,24,1149,2466.000000
6399,2791,24,1149,2466.000000
6400,2791,24,1149,2466.000000
6401,2791,24,1149,2466.000000
6402,2791,24,1149,2466.000000
6403,2791,24,1149,2466.000000
6404,2791,24,1149,2466.000000
6405,2791,24,1149,2466.000000
6406,2791,24,1149,2466.000000
6407,2791,24,1149,2466.000000
6408,2791,24,1149,2466.000000
6409,2791,24,1149,2466.000000
6410,2791,24,1149,2466.000000
6411,2791,24,1149,2466.000000
6412,2791,24,1149,2466.000000
6413,2791,24,1149,2466.000000
6414,2791,24,1149,2466.000000
6415,2791,24,1149,2466.000000
6416,2791,24,1149,2466.000000
6417,2791,24,1149,2466.000000
6418,2791,24,1149,2466.000000
6419,2791,24,1149,2466.000000
6420,2791,24,1149,2466.000000
6421,2791,24,1149,2466.000000
6422,2791,24,1149,2466.000000
6423,2791,24,1149,2466.000000
6424,2791,24,1149,2466.000000
6425,2791,24,1149,2466.000000
6426,2791,24,1149,2466.000000
6427,2791,24,1149,2466.000000
6428,2791,24,1149,2466.000000
6429,2791,24,1149,2466.000000
6430,2791,24,1149,2466.000000
6431,2791,24,1149,2466.000000
6432,2791,24,1149,2466.000000
6433,2791,24,1149,2466.000000
6434,2791,24,1149,2466.000000
6435,2791,24,1149,2466.000000
6436,2791,24,1149,2466.000000
6437,2791,24,1149,2466.000000
6438,2791,24,1149,2466.000000
6439,2791,24,1149,2466.000000
6440,2791,24,1149,2466.000000
6441,2791,24,1149,2466.000000
6442,2791,24,1149,2466.000000
6443,2791,24,1149,2466.000000
6444,2791,24,1149,2466.000000
6445,2791,24,1149,2466.000000
6446,2791,24,1149,2466.000000
6447,2791,24,1149,2466.000000
6448,2791,24,1149,2466.000000
6449,2791,24,1149,2466.000000
6450,2791,24,1149,2466.000000
6451,2791,24,1149,2466.000000
6452,2791,24,1149,2466.000000
6453,2791,24,1149,2466.000000
6454,2791,24,1149,2466.000000
6455,2791,24,1149,2466.000000
6456,2791,24,1149,2466.000000
6457,2791,24,1149,2466.000000
6458,2791,24,1149,2466.000000
6459,2791,24,1149,2466.000000
6460,2791,24,1149,2466.000000
6461,2791,24,1149,2466.000000
6462,2791,24,1149,2466.000000
6463,2791,24,1149,2466.000000
6464,2791,24,1149,2466.000000
6465,2791,24,1149,2466.000000
6466,2791,24,1149,2466.000000
6467,2791,24,1149,2466.000000
6468,2791,24,1149,2466.000000
6469,2791,24,1149,2466.000000
6470,2791,24,1149,2466.000000
6471,2791,24,1149,2466.000000
6472,2791,24,1149,2466.000000
6473,2791,24,1149,2466.000000
6474,2791,24,1149,2466.000000
6475,2791,24,1149,2466.000000
6476,2791,24,1149,2466.000000
6477,2791,24,1149,2466.000000
6478,2791,24,1149,2466.000000
6479,2791,24,1149,2466.000000
6480,2791,24,1149,2466.000000
6481,2791,24,1149,2466.000000
6482,2791,24,1149,2466.000000
6483,2791,24,1149,2466.000000
6484,2791,24,1149,2466.000000
6485,2791,24,1149,2466.000000
6486,2791,24,1149,2466.000000
6487,2791,24,1149,2466.000000
6488,2791,24,1149,2466.000000
6489,2791,24,1149,2466.000000
6490,2791,24,1149,2466.000000
6491,2791,24,1149,2466.000000
6492,2791,24,1149,2466.000000
6493,2791,24,1149,2466.000000
6494,2791,24,1149,2466.000000
6495,2791,24,1149,2466.000000
6496,2791,24,1149,2466.000000
6497,2791,24,1149,2466.000000
6498,2791,24,1149,2466.000000
6499,2791,24,1149,2466.000000
6500,2791,24,1149,2466.000000
6501,2791,24,1149,2466.000000
6502,2791,24,1149,2466.000000
6503,2791,24,1149,2466.000000
6504,2791,24,1149,2466.000000
6505,2791,24,1149,2466.000000
6506,2791,24,1149,2466.000000
6507,2791,24,1149,2466.000000
6508,2791,24,1149,2466.000000
6509,2791,24,1149,2466.000000
6510,2791,24,1149,2466.000000
6511,2791,24,1149,2466.000000
6512,2791,24,1149,2466.000000
6513,2791,24,1149,2466.000000
6514,2791,24,1149,2466.000000
6515,2791,24,1149,2466.000000
6516,2791,24,1149,2466.000000
6517,2791,24,1149,2466.000000
6518,2791,24,1149,2466.000000
6519,2791,24,1149,2466.000000
6520,2791,24,1149,2466.000000
6521,2791,24,1149,2466.000000
6522,2791,24,1149,2466.000000
6523,2791,24,1149,2466.000000
6524,2791,24,1149,2466.000000
6525,2791,24,1149,2466.000000
6526,2791,24,1149,2466.000000
6527,2791,24,1149,2466.000000
6528,2791,24,1149,2466.000000
6529,2791,24,1149,2466.000000
6530,2791,24,1149,2466.000000
6531,2791,24,1149,2466.000000
6532,2791,24,1149,2466.000000
6533,2791,24,1149,2466.000000
6534,2791,24,1149,2466.000000
6535,2791,24,1149,2466.000000
6536,2791,24,1149,2466.000000
6537,2791,24,1149,2466.000000
6538,2791,24,1149,2466.000000
6539,2791,24,1149,2466.000000
6540,2791,24,1149,2466.000000
6541,2791,24,1149,2466.000000
6542,2791,24,1149,2466.000000
6543,2791,24,1149,2466.000000
6544,2791,24,1149,2466.000000
6545,2791,24,1149,2466.000000
6546,2791,24,1149,2466.000000
6547,2791,24,1149,2466.000000
6548,2791,24,1149,2466.000000
6549,2791,24,1149,2466.000000
6550,2791,24,1149,2466.000000
6551,2791,24,1149,2466.000000
6552,2791,24,1149,2466.000000
6553,2791,24,1149,2466.000000
6554,2791,24,1149,2466.000000
6555,2791,24,1149,2466.000000
6556,2791,24,1149,2466.000000
6557,2791,24,1149,2466.000000
6558,2791,24,1149,2466.000000
6559,2791,24,1149,2466.000000
6560,2791,24,1149,2466.000000
6561,2791,24,1149,2466.000000
6562,2791,24,1149,2466.000000
6563,2791,24,1149,2466.000000
6564,2791,24,1149,2466.000000
6565,2791,24,1149,2466.000000
6566,2791,24,1149,2466.000000
6567,2791,24,1149,2466.000000
6568,2791,24,1149,2466.000000
6569,2791,24,1149,2466.000000
6570,2791,24,1149,2466.000000
6571,2791,24,1149,2466.000000
6572,2791,24,1149,2466.000000
6573,2791,24,1149,2466.000000
6574,2791,24,1149,2466.000000
6575,2791,24,1149,2466.000000
6576,2791,24,1149,2466.000000
6577,2791,24,1149,2466.000000
6578,2791,24,1149,2466.000000
6579,2791,24,1149,2466.000000
6580,2791,24,1149,2466.000000
6581,2791,24,1149,2466.000000
6582,2791,24,1149,2466.000000
6583,2791,24,1149,2466.000000
6584,2791,24,1149,2466.000000
6585,2791,24,1149,2466.000000
6586,2791,24,1149,2466.000000
6587,2791,24,1149,2466.000000
6588,2791,24,1149,2466.000000
6589,2791,24,1149,2466.000000
6590,2791,24,1149,2466.000000
6591,2791,24,1149,2466.000000
6592,2791,24,1149,2466.000000
6593,2791,24,1149,2466.000000
6594,2791,24,1149,2466.000000
6595,2791,24,1149,2466.000000
6596,2791,24,1149,2466.000000
6597,2791,24,1149,2466.000000
6598,2791,24,1149,2466.000000
6599,2791,24,1149,2466.000000
6600,2791,24,1149,2466.000000
6601,2791,24,1149,2466.000000
6602,2791,24,1149,2466.000000
6603,2791,24,1149,2466.000000
6604,2791,24,1149,2466.000000
6605,2791,24,1149,2466.000000
6606,2791,24,1149,2466.000000
6607,2791,24,1149,2466.000000
6608,2791,24,1149,2466.000000
6609,2791,24,1149,2466.000000
6610,2791,24,1149,2466.000000
6611,2791,24,1149,2466.000000
6612,2791,24,1149,2466.000000
6613,2791,24,1149,2466.000000
6614,2791,24,1149,2466.000000
6615,2791,24,1149,2466.000000
6616,2791,24,1149,2466.000000
6617,2791,24,1149,2466.000000
6618,2791,24,1149,2466.000000
6619,2791,24,1149,2466.000000
6620,2791,24,1149,2466.000000
6621,2791,24,1149,2466.000000
6622,2791,24,1149,2466.000000
6623,2791,24,1149,2466.000000
6624,2791,24,1149,2466.000000
6625,2791,24,1149,2466.000000
6626,2791,24,1149,2466.000000
6627,2791,24,1149,2466.000000
6628,2791,24,1149,2466.000000
6629,2791,24,1149,2466.000000
6630,2791,24,1149,2466.000000
6631,2791,24,1149,2466.000000
6632,2791,24,1149,2466.000000
6633,2791,24,1149,2466.000000
6634,2791,24,1149,2466.000000
6635,2791,24,1149,2466.000000
6636,2791,24,1149,2466.000000
6637,2791,24,1149,2466.000000
6638,2791,24,1149,2466.000000
6639,2791,24,1149,2466.000000
6640,2791,24,1149,2466.000000
6641,2791,24,1149,2466.000000
6642,2791,24,1149,2466.000000
6643,2791,24,1149,2466.000000
6644,2791,24,1149,2466.000000
6645,2791,24,1149,2466.000000
6646,2791,24,1149,2466.000000
6647,2791,24,1149,2466.000000
6648,2791,24,1149,2466.000000
6649,2791,24,1149,2466.000000
6650,2791,24,1149,2466.000000
6651,2791,24,1149,2466.000000
6652,2791,24,1149,2466.000000
6653,2791,24,1149,2466.000000
6654,2791,24,1149,2466.000000
6655,2791,24,1149,2466.000000
6656,2791,24,1149,2466.000000
6657,2791,24,1149,2466.000000
6658,2791,24,1149,2466.000000
6659,2791,24,1149,2466.000000
6660,2791,24,1149,2466.000000
6661,2791,24,1149,2466.000000
6662,2791,24,1149,2466.000000
6663,2791,24,1149,2466.000000
6664,2791,24,1149,2466.000000
6665,2791,24,1149,2466.000000
6666,2791,24,1149,2466.000000
6667,2791,24,1149,2466.000000
6668,2791,24,1149,2466.000000
6669,2791,24,1149,2466.000000
6670,2791,24,1149,2466.000000
6671,2791,24,1149,2466.000000
6672,2791,24,1149,2466.000000
6673,2791,24,1149,2466.000000
6674,2791,24,1149,2466.000000
6675,2791,24,1149,2466.000000
6676,2791,24,1149,2466.000000
6677,2791,24,1149,2466.000000
6678,2791,24,1149,2466.000000
6679,2791,24,1149,2466.000000
6680,2791,24,1149,2466.000000
6681,2791,24,1149,2466.000000
6682,2791,24,1149,2466.000000
6683,2791,24,1149,2466.000000
6684,2791,24,1149,2466.000000
6685,2791,24,1149,2466.000000
6686,2791,24,1149,2466.000000
6687,2791,24,1149,2466.000000
6688,2791,24,1149,2466.000000
6689,2791,24,1149,2466.000000
6690,2791,24,1149,2466.000000
6691,2791,24,1149,2466.000000
6692,2791,24,1149,2466.000000
6693,2791,24,1149,2466.000000
6694,2791,24,1149,2466.000000
6695,2791,24,1149,2466.000000
6696,2791,24,1149,2466.000000
6697,2791,24,1149,2466.000000
6698,2791,24,1149,2466.000000
6699,2791,24,1149,2466.000000
6700,2791,24,1149,2466.000000
6701,2791,24,1149,2466.000000
6702,2791,24,1149,2466.000000
6703,2791,24,1149,2466.000000
6704,2791,24,1149,2466.000000
6705,2791,24,1149,2466.000000
6706,2791,24,1149,2466.000000
6707,2791,24,1149,2466.000000
6708,2791,24,1149,2466.000000
6709,2791,24,1149,2466.000000
6710,2791,24,1149,2466.000000
6711,2791,24,1149,2466.000000
6712,2791,24,1149,2466.000000
6713,2791,24,1149,2466.000000
6714,2791,24,1149,2466.000000
6715,2791,24,1149,2466.000000
6716,2791,24,1149,2466.000000
6717,2791,24,1149,2466.000000
6718,2791,24,1149,2466.000000
6719,2791,24,1149,2466.000000
6720,2791,24,1149,2466.000000
6721,2791,24,1149,2466.000000
6722,2791,24,1149,2466.000000
6723,2791,24,1149,2466.000000
6724,2791,24,1149,2466.000000
6725,2791,24,1149,2466.000000
6726,2791,24,1149,2466.000000
6727,2791,24,1149,2466.000000
6728,2791,24,1149,2466.000000
6729,2791,24,1149,2466.000000
6730,2791,24,1149,2466.000000
6731,2791,24,1149,2466.000000
6732,2791,24,1149,2466.000000
6733,2791,24,1149,2466.000000
6734,2791,24,1149,2466.000000
6735,2791,24,1149,2466.000000
6736,2791,24,1149,2466.000000
6737,2791,24,1149,2466.000000
6738,2791,24,1149,2466.000000
6739,2791,24,1149,2466.000000
6740,2791,24,1149,2466.000000
6741,2791,24,1149,2466.000000
6742,2791,24,1149,2466.000000
6743,2791,24,1149,2466.000000
6744,2791,24,1149,2466.000000
6745,2791,24,1149,2466.000000
6746,2791,24,1149,2466.000000
6747,2791,24,1149,2466.000000
6748,2791,24,1149,2466.000000
6749,2791,24,1149,2466.000000
6750,2791,24,1149,2466.000000
6751,2791,24,1149,2466.000000
6752,2791,24,1149,2466.000000
6753,2791,24,1149,2466.000000
6754,2791,24,1149,2466.000000
6755,2791,24,1149,2466.000000
6756,2791,24,1149,2466.000000
6757,2791,24,1149,2466.000000
6758,2791,24,1149,2466.000000
6759,2791,24,1149,2466.000000
6760,2791,24,1149,2466.000000
6761,2791,24,1149,2466.000000
6762,2791,24,1149,2466.000000
6763,2791,24,1149,2466.000000
6764,2791,24,1149,2466.000000
6765,2791,24,1149,2466.000000
6766,2791,24,1149,2466.000000
6767,2791,24,1149,2466.000000
6768,2791,24,1149,2466.000000
6769,2791,24,1149,2466.000000
6770,2791,24,1149,2466.000000
6771,2791,24,1149,2466.000000
6772,2791,24,1149,2466.000000
6773,2791,24,1149,2466.000000
6774,2791,24,1149,2466.000000
6775,2791,24,1149,2466.000000
6776,2791,24,1149,2466.000000
6777,2791,24,1149,2466.000000
6778,2791,24,1149,2466.000000
6779,2791,24,1149,2466.000000
6780,2791,24,1149,2466.000000
6781,2791,24,1149,2466.000000
6782,2791,24,1149,2466.000000
6783,2791,24,1149,2466.000000
6784,2791,24,1149,2466.000000
6785,2791,24,1149,2466.000000
6786,2791,24,1149,2466.000000
6787,2791,24,1149,2466.000000
6788,2791,24,1149,2466.000000
6789,2791,24,1149,2466.000000
6790,2791,24,1149,2466.000000
6791,2791,24,1149,2466.000000
6792,2791,24,1149,2466.000000
6793,2791,24,1149,2466.000000
6794,2791,24,1149,2466.000000
6795,2791,24,1149,2466.000000
6796,2791,24,1149,2466.000000
6797,2791,24,1149,2466.000000
6798,2791,24,1149,2466.000000
6799,2791,24,1149,2466.000000
6800,2791,24,1149,2466.000000
6801,2791,24,1149,2466.000000
6802,2791,24,1149,2466.000000
6803,2791,24,1149,2466.000000
6804,2791,24,1149,2466.000000
6805,2791,24,1149,2466.000000
6806,2791,24,1149,2466.000000
6807,2791,24,1149,2466.000000
6808,2791,24,1149,2466.000000
6809,2791,24,1149,2466.000000
6810,2791,24,1149,2466.000000
6811,2791,24,1149,2466.000000
6812,2791,24,1149,2466.000000
6813,2791,24,1149,2466.000000
6814,2791,24,1149,2466.000000
6815,2791,24,1149,2466.000000
6816,2791,24,1149,2466.000000
6817,2791,24,1149,2466.000000
6818,2791,24,1149,2466.000000
6819,2791,24,1149,2466.000000
6820,2791,24,1149,2466.000000
6821,2791,24,1149,2466.000000
6822,2791,24,1149,2466.000000
6823,2791,24,1149,2466.000000
6824,2791,24,1149,2466.000000
6825,2791,24,1149,2466.000000
6826,2791,24,1149,2466.000000
6827,2791,24,1149,2466.000000
6828,2791,24,1149,2466.000000
6829,2791,24,1149,2466.000000
6830,2791,24,1149,2466.000000
6831,2791,24,1149,2466.000000
6832,2791,24,1149,2466.000000
6833,2791,24,1149,2466.000000
6834,2791,24,1149,2466.000000
6835,2791,24,1149,2466.000000
6836,2791,24,1149,2466.000000
6837,2791,24,1149,2466.000000
6838,2791,24,1149,2466.000000
6839,2791,24,1149,2466.000000
6840,2791,24,1149,2466.000000
6841,2791,24,1149,2466.000000
6842,2791,24,1149,2466.000000
6843,2791,24,1149,2466.000000
6844,2791,24,1149,2466.000000
6845,2791,24,1149,2466.000000
6846,2791,24,1149,2466.000000
6847,2791,24,1149,2466.000000
6848,2791,24,1149,2466.000000
6849,2791,24,1149,2466.000000
6850,2791,24,1149,2466.000000
6851,2791,24,1149,2466.000000
6852,2791,24,1149,2466.000000
6853,2791,24,1149,2466.000000
6854,2791,24,1149,2466.000000
6855,2791,24,1149,2466.000000
6856,2791,24,1149,2466.000000
6857,2791,24,1149,2466.000000
6858,2791,24,1149,2466.000000
6859,2791,24,1149,2466.000000
6860,2791,24,1149,2466.000000
6861,2791,24,1149,2466.000000
6862,2791,24,1149,2466.000000
6863,2791,24,1149,2466.000000
6864,2791,24,1149,2466.000000
6865,2791,24,1149,2466.000000
6866,2791,24,1149,2466.000000
6867,2791,24,1149,2466.000000
6868,2791,24,1149,2466.000000
6869,2791,24,1149,2466.000000
6870,2791,24,1149,2466.000000
6871,2791,24,1149,2466.000000
6872,2791,24,1149,2466.000000
6873,2791,24,1149,2466.000000
6874,2791,24,1149,2466.000000
6875,2791,24,1149,2466.000000
6876,2791,24,1149,2466.000000
6877,2791,24,1149,2466.000000
6878,2791,24,1149,2466.000000
6879,2791,24,1149,2466.000000
6880,2791,24,1149,2466.000000
6881,2791,24,1149,2466.000000
6882,2791,24,1149,2466.000000
6883,2791,24,1149,2466.000000
6884,2791,24,1149,2466.000000
6885,2791,24,1149,2466.000000
6886,2791,24,1149,2466.000000
6887,2791,24,1149,2466.000000
6888,2791,24,1149,2466.000000
6889,2791,24,1149,2466.000000
6890,2791,24,1149,2466.000000
6891,2791,24,1149,2466.000000
6892,2791,24,1149,2466.000000
6893,2791,24,1149,2466.000000
6894,2791,24,1149,2466.000000
6895,2791,24,1149,2466.000000
6896,2791,24,1149,2466.000000
6897,2791,24,1149,2466.000000
6898,2791,24,1149,2466.000000
6899,2791,24,1149,2466.000000
6900,2791,24,1149,2466.000000
6901,2791,24,1149,2466.000000
6902,2791,24,1149,2466.000000
6903,2791,24,1149,2466.000000
6904,2791,24,1149,2466.000000
6905,2791,24,1149,2466.000000
6906,2791,24,1149,2466.000000
6907,2791,24,1149,2466.000000
6908,2791,24,1149,2466.000000
6909,2791,24,1149,2466.000000
6910,2791,24,1149,2466.000000
6911,2791,24,1149,2466.000000
6912,2791,24,1149,2466.000000
6913,2791,24,1149,2466.000000
6914,2791,24,1149,2466.000000
6915,2791,24,1149,2466.000000
6916,2791,24,1149,2466.000000
6917,2791,24,1149,2466.000000
6918,2791,24,1149,2466.000000
6919,2791,24,1149,2466.000000
6920,2791,24,1149,2466.000000
6921,2791,24,1149,2466.000000
6922,2791,24,1149,2466.000000
6923,2791,24,1149,2466.000000
6924,2791,24,1149,2466.000000
6925,2791,24,1149,2466.000000
6926,2791,24,1149,2466.000000
6927,2791,24,1149,2466.000000
6928,2791,24,1149,2466.000000
6929,2791,24,1149,2466.000000
6930,2791,24,1149,2466.000000
6931,2791,24,1149,2466.000000
6932,2791,24,1149,2466.000000
6933,2791,24,1149,2466.000000
6934,2791,24,1149,2466.000000
6935,2791,24,1149,2466.000000
6936,2791,24,1149,2466.000000
6937,2791,24,1149,2466.000000
6938,2791,24,1149,2466.000000
6939,2791,24,1149,2466.000000
