nCospec,nIndividualDups,nAllDupEvents,nJointDups,nXtinc,nHostSwitch,nLineageSort,codivs,dups,losses,cost,sdTime,mrDups,mrLosses,mrCost,mrTime,nH,nP,rB,pJ
298,24,2,2,0,0,262,300,2,248,268,9.002658367156982,2,248,268,0.028518199920654297,50,20,1.0,0.5
296,38,5,5,0,0,321,304,5,291,341,12.687804937362671,6,289,349,0.3570895195007324,50,20,1.0,0.5
103,6,2,1,0,0,127,105,2,96,116,2.351064920425415,2,96,116,0.01903676986694336,50,20,1.0,0.5
180,9,2,2,0,0,185,182,2,164,184,5.219940662384033,2,164,184,0.025746822357177734,50,20,1.0,0.5
128,4,2,2,0,0,146,128,2,125,145,1.6711232662200928,2,125,145,0.02499675750732422,50,20,1.0,0.5
163,12,2,2,0,0,146,165,2,121,141,5.124001741409302,2,121,141,0.028334856033325195,50,20,1.0,0.5
289,36,4,4,0,0,266,296,4,243,283,10.435433864593506,5,241,291,0.10837888717651367,50,20,1.0,0.5
126,21,3,3,0,0,111,126,3,89,119,4.858123302459717,3,89,119,0.012560367584228516,50,20,1.0,0.5
156,0,0,0,0,0,156,156,0,147,147,0.009119749069213867,0,147,147,0.007471323013305664,50,20,1.0,0.5
290,32,3,3,0,0,308,294,3,295,325,6.654232501983643,3,295,325,0.02725505828857422,50,20,1.0,0.5
109,6,1,1,0,0,123,109,1,97,107,2.764943838119507,1,97,107,0.008823394775390625,50,20,1.0,0.5
308,29,2,2,0,0,307,310,2,296,316,5.102032899856567,2,296,316,0.029715538024902344,50,20,1.0,0.5
128,10,4,3,0,0,148,129,4,124,164,3.143155336380005,4,124,164,0.1381514072418213,50,20,1.0,0.5
327,34,4,4,0,0,317,330,4,302,342,14.795369863510132,4,302,342,0.16135621070861816,50,20,1.0,0.5
219,5,1,1,0,0,171,219,1,162,172,7.076026201248169,1,162,172,0.024583816528320312,50,20,1.0,0.5
130,0,0,0,0,0,133,130,0,109,109,0.06881475448608398,0,109,109,0.021377086639404297,50,20,1.0,0.5
145,10,2,2,0,0,151,147,2,132,152,4.346925735473633,2,132,152,0.034108877182006836,50,20,1.0,0.5
115,0,0,0,0,0,140,115,0,125,125,0.05622720718383789,0,125,125,0.037781476974487305,50,20,1.0,0.5
219,4,1,1,0,0,184,219,1,172,182,4.555302143096924,1,172,182,0.04843640327453613,50,20,1.0,0.5
141,13,4,2,0,0,152,141,4,130,170,4.695202589035034,5,128,178,0.07891845703125,50,20,1.0,0.5
167,4,1,1,0,0,161,167,1,141,151,3.863597869873047,1,141,151,0.037108659744262695,50,20,1.0,0.5
243,21,3,3,0,0,201,246,3,187,217,2.903935432434082,3,187,217,0.08450603485107422,50,20,1.0,0.5
309,14,2,2,0,0,261,310,2,254,274,7.290889501571655,2,254,274,0.06997537612915039,50,20,1.0,0.5
60,2,1,1,0,0,79,61,1,50,60,1.302401065826416,1,50,60,0.03365755081176758,50,20,1.0,0.5
87,0,0,0,0,0,109,87,0,89,89,0.04793429374694824,0,89,89,0.03173351287841797,50,20,1.0,0.5
206,15,2,2,0,0,200,206,2,177,197,6.98964262008667,2,177,197,0.023619890213012695,50,20,1.0,0.5
88,7,1,1,0,0,86,88,1,65,75,3.256363868713379,1,65,75,0.03118300437927246,50,20,1.0,0.5
120,4,1,1,0,0,121,120,1,98,108,1.1273689270019531,1,98,108,0.03427457809448242,50,20,1.0,0.5
185,6,1,1,0,0,163,186,1,144,154,5.4583704471588135,1,144,154,0.009844303131103516,50,20,1.0,0.5
161,14,2,2,0,0,160,162,2,148,168,5.7208733558654785,2,148,168,0.05207252502441406,50,20,1.0,0.5
177,34,3,3,0,0,149,182,3,129,159,7.578355073928833,3,129,159,0.02087116241455078,50,20,1.0,0.5
127,0,0,0,0,0,151,127,0,126,126,0.02184462547302246,0,126,126,0.006674289703369141,50,20,1.0,0.5
116,3,1,1,0,0,136,116,1,109,119,1.5742759704589844,1,109,119,0.007814645767211914,50,20,1.0,0.5
158,30,5,4,0,0,134,162,5,117,167,5.613371133804321,5,117,167,0.12908172607421875,50,20,1.0,0.5
172,0,0,0,0,0,158,172,0,137,137,0.009514570236206055,0,137,137,0.007668256759643555,50,20,1.0,0.5
168,0,0,0,0,0,136,168,0,124,124,0.00916147232055664,0,124,124,0.020328044891357422,50,20,1.0,0.5
118,0,0,0,0,0,135,118,0,105,105,0.008129119873046875,0,105,105,0.00636601448059082,50,20,1.0,0.5
243,33,3,3,0,0,245,247,3,228,258,10.841888189315796,3,228,258,0.016824722290039062,50,20,1.0,0.5
219,15,2,2,0,0,201,220,2,193,213,4.439496040344238,2,193,213,0.012879133224487305,50,20,1.0,0.5
137,5,1,1,0,0,162,137,1,138,148,3.0593831539154053,1,138,148,0.00987100601196289,50,20,1.0,0.5
159,5,1,1,0,0,151,159,1,132,142,1.7916598320007324,1,132,142,0.034108877182006836,50,20,1.0,0.5
153,6,1,1,0,0,146,154,1,127,137,2.9949405193328857,1,127,137,0.010022163391113281,50,20,1.0,0.5
286,19,2,2,0,0,251,287,2,242,262,9.66016173362732,2,242,262,0.03388094902038574,50,20,1.0,0.5
273,36,4,4,0,0,292,275,4,286,326,5.696802854537964,4,286,326,0.05296969413757324,50,20,1.0,0.5
169,0,0,0,0,0,129,169,0,115,115,0.009513139724731445,0,115,115,0.020935773849487305,50,20,1.0,0.5
140,8,1,1,0,0,138,141,1,122,132,1.8894050121307373,1,122,132,0.00994420051574707,50,20,1.0,0.5
245,28,3,3,0,0,240,246,3,228,258,6.980795383453369,3,228,258,0.07983136177062988,50,20,1.0,0.5
188,5,1,1,0,0,174,188,1,158,168,3.2879843711853027,1,158,168,0.011171579360961914,50,20,1.0,0.5
147,23,4,4,0,0,188,148,4,174,214,4.72607684135437,5,172,222,0.021578550338745117,50,20,1.0,0.5
157,20,3,3,0,0,199,161,3,166,196,5.717398166656494,4,163,203,0.14613080024719238,50,20,1.0,0.5
165,14,2,2,0,0,143,165,2,130,150,5.947349548339844,2,130,150,0.011251449584960938,50,20,1.0,0.5
234,25,2,2,0,0,224,235,2,220,240,10.449982404708862,2,220,240,0.012573003768920898,50,20,1.0,0.5
153,0,0,0,0,0,160,153,0,135,135,0.009026288986206055,0,135,135,0.007153511047363281,50,20,1.0,0.5
153,0,0,0,0,0,160,153,0,136,136,0.021715402603149414,0,136,136,0.0070400238037109375,50,20,1.0,0.5
196,12,1,1,0,0,193,198,1,176,186,3.421036720275879,1,176,186,0.011361837387084961,50,20,1.0,0.5
176,11,2,2,0,0,177,179,2,153,173,5.460626125335693,2,153,173,0.04714465141296387,50,20,1.0,0.5
110,4,1,1,0,0,116,110,1,97,107,3.6110994815826416,1,97,107,0.009073257446289062,50,20,1.0,0.5
154,20,2,2,0,0,147,160,2,122,142,1.9004619121551514,2,122,142,0.010193586349487305,50,20,1.0,0.5
117,6,3,2,0,0,114,117,3,95,125,1.843703031539917,3,95,125,0.035314083099365234,50,20,1.0,0.5
219,15,2,2,0,0,190,222,2,175,195,5.831414699554443,2,175,195,0.01299738883972168,50,20,1.0,0.5
138,11,1,1,0,0,145,140,1,120,130,3.445899486541748,1,120,130,0.008899927139282227,50,20,1.0,0.5
263,18,2,2,0,0,256,266,2,227,247,6.81452202796936,3,225,255,0.04948163032531738,50,20,1.0,0.5
187,2,1,1,0,0,197,187,1,188,198,5.728818655014038,1,188,198,0.009707212448120117,50,20,1.0,0.5
270,28,3,3,0,0,267,274,3,245,275,11.339635133743286,3,245,275,0.0183718204498291,50,20,1.0,0.5
262,25,3,3,0,0,247,267,3,229,259,9.667307376861572,3,229,259,0.025568723678588867,50,20,1.0,0.5
170,14,2,2,0,0,165,171,2,155,175,5.034053087234497,2,155,175,0.014693021774291992,50,20,1.0,0.5
1521,238,8,8,0,0,1539,1546,8,1486,1566,103.36221385002136,8,1486,1566,12.532464981079102,50,20,1.0,0.5
145,5,1,1,0,0,128,145,1,113,123,5.955837726593018,1,113,123,0.044767141342163086,50,20,1.0,0.5
456,143,6,6,0,0,459,471,6,416,476,37.70380973815918,6,416,476,1.3850672245025635,50,20,2.0,1.0
135,45,3,3,0,0,157,138,3,139,169,6.5147528648376465,3,139,169,0.030571699142456055,50,20,2.0,1.0
234,27,2,2,0,0,222,240,2,201,221,7.357085943222046,2,201,221,0.037104129791259766,50,20,2.0,1.0
480,161,5,5,0,0,458,489,5,438,488,41.32826828956604,5,438,488,0.12363815307617188,50,20,2.0,1.0
188,35,3,3,0,0,161,191,3,140,170,7.239808082580566,3,140,170,0.03959226608276367,50,20,2.0,1.0
3644,694,6,6,0,0,3545,3682,8,3424,3504,252.94446778297424,8,3424,3504,0.6323986053466797,50,20,2.0,1.0
286,32,2,2,0,0,297,289,2,291,311,8.883858442306519,2,291,311,0.020386934280395508,50,20,2.0,1.0
265,39,4,3,0,0,288,271,4,261,301,11.326349258422852,4,261,301,0.05735039710998535,50,20,2.0,1.0
523,99,4,4,0,0,501,529,4,489,529,32.8338680267334,5,485,535,0.08324766159057617,50,20,2.0,1.0
705,123,4,4,0,0,689,712,4,675,715,39.045092821121216,4,675,715,0.31072044372558594,50,20,2.0,1.0
402,181,5,5,0,0,333,416,5,291,341,32.239280462265015,5,291,341,0.07147502899169922,50,20,2.0,1.0
172,12,3,3,0,0,169,173,3,151,181,4.469605207443237,3,151,181,0.04884791374206543,50,20,2.0,1.0
4285,620,5,5,0,0,4340,4326,7,4216,4286,264.22916555404663,7,4216,4286,0.8609614372253418,50,20,2.0,1.0
730,260,6,6,0,0,755,749,6,717,777,58.61151075363159,6,717,777,0.874762773513794,50,20,2.0,1.0
567,145,5,5,0,0,578,587,6,518,578,44.6897337436676,5,522,572,3.366802930831909,50,20,2.0,1.0
721,223,7,7,0,0,754,739,7,717,787,53.214767932891846,7,717,787,2.535212278366089,50,20,2.0,1.0
5047,620,5,5,0,0,5019,5092,7,4886,4956,316.0101180076599,7,4886,4956,1.3901739120483398,50,20,2.0,1.0
169,27,3,3,0,0,141,169,3,125,155,7.740282297134399,3,125,155,0.024312496185302734,50,20,2.0,1.0
259,40,2,2,0,0,286,266,2,263,283,14.879352807998657,2,263,283,0.036596059799194336,50,20,2.0,1.0
205,35,4,4,0,0,202,209,4,176,216,8.661018371582031,4,176,216,0.07369327545166016,50,20,2.0,1.0
487,146,5,5,0,0,503,510,5,452,502,37.75734043121338,5,452,502,0.22658634185791016,50,20,2.0,1.0
424,54,3,3,0,0,410,433,3,392,422,21.910370111465454,3,392,422,0.05442976951599121,50,20,2.0,1.0
624,105,4,4,0,0,567,630,4,555,595,38.65623950958252,4,555,595,0.14256906509399414,50,20,2.0,1.0
281,58,5,5,0,0,284,288,5,256,306,14.910116195678711,6,254,314,0.12197232246398926,50,20,2.0,1.0
1312,172,4,4,0,0,1261,1317,4,1251,1291,86.38203239440918,4,1251,1291,0.29895925521850586,50,20,2.0,1.0
91,0,0,0,0,0,115,91,0,92,92,0.012932062149047852,0,92,92,0.007987737655639648,50,20,2.0,1.0
137,19,3,3,0,0,132,137,3,111,141,4.226112127304077,3,111,141,0.0352025032043457,50,20,2.0,1.0
2052,840,8,8,0,0,1984,2106,11,1831,1941,198.27256059646606,10,1831,1931,1.233447790145874,50,20,2.0,1.0
725,226,8,8,0,0,698,748,8,648,728,60.33048605918884,9,647,737,27.970778226852417,50,20,2.0,1.0
349,171,5,5,0,0,386,360,7,338,408,27.659904956817627,5,350,400,0.11105060577392578,50,20,2.0,1.0
134,15,1,1,0,0,130,134,1,117,127,4.504812240600586,1,117,127,0.012088537216186523,50,20,2.0,1.0
2110,583,6,6,0,0,1961,2163,11,1803,1913,214.3106827735901,9,1813,1903,2.856745958328247,50,20,2.0,1.0
123,21,4,4,0,0,129,124,4,109,149,5.521000385284424,4,109,149,0.03490710258483887,50,20,2.0,1.0
512,159,5,5,0,0,546,516,5,538,588,39.31013083457947,6,532,592,0.09575533866882324,50,20,2.0,1.0
895,207,5,5,0,0,870,914,6,827,887,67.66366720199585,6,826,886,1.5633594989776611,50,20,2.0,1.0
338,62,4,4,0,0,336,343,4,326,366,20.350486516952515,5,318,368,0.33690810203552246,50,20,2.0,1.0
1295,325,6,6,0,0,1238,1334,6,1157,1217,94.21559858322144,6,1157,1217,6.923719644546509,50,20,2.0,1.0
107,17,2,2,0,0,116,107,2,95,115,4.759217262268066,2,95,115,0.01895904541015625,50,20,2.0,1.0
124,12,2,2,0,0,121,124,2,97,117,3.7263293266296387,2,97,117,0.01204991340637207,50,20,2.0,1.0
246,66,4,4,0,0,237,249,4,211,251,13.778337001800537,4,211,251,0.03038811683654785,50,20,2.0,1.0
878,150,4,4,0,0,921,889,4,881,921,74.49869751930237,4,881,921,0.11830258369445801,50,20,2.0,1.0
135,18,4,4,0,0,147,136,4,113,153,2.5960888862609863,4,113,153,0.031070232391357422,50,20,2.0,1.0
407,93,6,6,0,0,415,419,6,391,451,23.726136445999146,7,389,459,0.8168685436248779,50,20,2.0,1.0
573,119,4,4,0,0,576,594,4,531,571,38.227476835250854,4,531,571,0.09893584251403809,50,20,2.0,1.0
1003,186,4,4,0,0,993,1027,4,945,985,70.1322569847107,4,945,985,0.29462718963623047,50,20,2.0,1.0
230,23,3,3,0,0,195,233,3,176,206,6.556322813034058,3,176,206,0.03582882881164551,50,20,2.0,1.0
139,16,1,1,0,0,172,140,1,154,164,6.338692903518677,1,154,164,0.013043880462646484,50,20,2.0,1.0
325,36,2,2,0,0,308,330,2,298,318,14.140291213989258,2,298,318,0.02757430076599121,50,20,2.0,1.0
262,44,3,3,0,0,282,267,3,259,289,11.230530738830566,3,259,289,0.04163861274719238,50,20,2.0,1.0
250,83,4,4,0,0,256,255,4,232,272,12.174504518508911,4,232,272,0.04010200500488281,50,20,2.0,1.0
211,24,3,3,0,0,232,212,3,215,245,7.6935133934021,3,215,245,0.059426307678222656,50,20,2.0,1.0
612,120,4,4,0,0,669,622,6,634,694,35.14852952957153,4,650,690,0.25914907455444336,50,20,2.0,1.0
540,398,5,5,0,0,580,560,6,516,576,66.65656065940857,5,525,575,0.10268735885620117,50,20,2.0,1.0
1473,337,6,6,0,0,1484,1507,6,1411,1471,98.89176750183105,6,1411,1471,0.9684903621673584,50,20,2.0,1.0
635,165,6,6,0,0,639,648,6,612,672,49.55612802505493,7,610,680,0.4798433780670166,50,20,2.0,1.0
635,216,5,5,0,0,674,653,5,630,680,52.71630549430847,5,630,680,0.3886394500732422,50,20,2.0,1.0
122,18,3,3,0,0,143,124,3,122,152,4.897902488708496,3,122,152,0.03322482109069824,50,20,2.0,1.0
395,50,2,2,0,0,412,402,2,398,418,18.46561861038208,2,398,418,0.022078990936279297,50,20,2.0,1.0
187,35,3,3,0,0,188,191,3,167,197,7.4583070278167725,3,167,197,0.043253421783447266,50,20,2.0,1.0
998,1147,8,8,0,0,1010,1093,14,716,856,148.05244612693787,12,712,832,1.5480690002441406,50,20,2.0,1.0
1748,357,6,6,0,0,1654,1778,6,1589,1649,133.37134909629822,6,1589,1649,1.2740659713745117,50,20,2.0,1.0
1289,220,5,5,0,0,1303,1312,7,1245,1315,91.31745862960815,5,1258,1308,0.33025121688842773,50,20,2.0,1.0
198,15,1,1,0,0,207,199,1,190,200,6.659602403640747,1,190,200,0.013431072235107422,50,20,2.0,1.0
715,134,4,4,0,0,773,725,4,749,789,53.79248237609863,4,749,789,0.2737700939178467,50,20,2.0,1.0
660,119,3,3,0,0,631,673,3,604,634,37.80082058906555,3,604,634,0.04466605186462402,50,20,2.0,1.0
175,33,3,3,0,0,178,175,3,166,196,5.840048551559448,3,166,196,0.017673015594482422,50,20,2.0,1.0
111,11,1,1,0,0,134,111,1,113,123,4.018981695175171,1,113,123,0.010196685791015625,50,20,2.0,1.0
4347,1745,8,8,0,0,4468,4547,26,3868,4128,587.1175382137299,15,3891,4041,84.9247477054596,50,20,2.0,1.0
420,78,4,4,0,0,429,427,4,413,453,25.89931297302246,4,413,453,0.1611332893371582,50,20,2.0,1.0
943,300,5,5,0,0,914,972,6,846,906,77.07202935218811,5,852,902,0.637359619140625,50,20,2.0,1.0
740,199,6,6,0,0,718,756,7,681,751,53.15707874298096,6,685,745,0.7641100883483887,50,20,2.0,1.0
1015,296,9,9,0,0,1045,1061,9,948,1038,82.15945553779602,11,942,1052,19.106735706329346,50,20,2.0,1.0
165,33,4,4,0,0,173,169,4,139,179,7.356950998306274,4,139,179,0.023830652236938477,50,20,2.0,1.0
370,113,7,7,0,0,426,376,7,414,484,24.900287866592407,7,414,484,7.908368825912476,50,20,2.0,1.0
1702,1712,10,10,0,0,1792,1762,19,1609,1799,261.692902803421,10,1670,1770,2.104304075241089,50,20,2.0,1.0
937,2166,10,10,0,0,1020,969,19,921,1111,220.40722036361694,10,954,1054,3.887516498565674,50,20,2.0,1.0
268,50,3,3,0,0,263,276,3,234,264,14.302420377731323,3,234,264,0.04461169242858887,50,20,2.0,1.0
347,80,4,4,0,0,325,354,4,311,351,19.959051847457886,4,311,351,0.08849525451660156,50,20,2.0,1.0
166,31,4,4,0,0,163,171,4,130,170,6.907846689224243,5,129,179,0.14980697631835938,50,20,2.0,1.0
145,25,2,2,0,0,130,145,2,119,139,5.822911024093628,2,119,139,0.013756752014160156,50,20,2.0,1.0
508,234,6,6,0,0,524,517,6,505,565,46.78236174583435,6,505,565,0.09070920944213867,50,20,2.0,1.0
352,491,6,6,0,0,367,356,6,358,418,46.42515826225281,6,358,418,0.04650306701660156,50,20,2.0,1.0
137,13,2,2,0,0,134,138,2,108,128,4.82266092300415,2,108,128,0.013384580612182617,50,20,2.0,1.0
657,400,5,5,0,0,666,680,6,608,668,69.80656361579895,5,617,667,0.10326147079467773,50,20,2.0,1.0
522,217,6,6,0,0,563,539,6,529,589,44.71351361274719,6,529,589,0.3658297061920166,50,20,2.0,1.0
517,440,6,6,0,0,523,523,6,510,570,51.74459433555603,6,510,570,0.05920004844665527,50,20,2.0,1.0
1161,312,6,6,0,0,1155,1189,6,1097,1157,97.15703558921814,7,1091,1161,0.8208589553833008,50,20,2.0,1.0
979,166,4,4,0,0,1008,1003,4,936,976,70.58173966407776,4,936,976,0.23556876182556152,50,20,2.0,1.0
161,240,5,5,0,0,203,171,5,171,221,29.085681438446045,5,171,221,0.0301969051361084,50,20,2.0,1.0
2350,473,5,5,0,0,2374,2398,7,2251,2321,200.42748308181763,7,2251,2321,0.5670363903045654,50,20,2.0,1.0
920,254,6,6,0,0,934,943,7,882,952,75.07199168205261,7,884,954,1.5081720352172852,50,20,2.0,1.0
901,244,4,4,0,0,953,922,5,896,946,60.35373401641846,6,888,948,0.1886906623840332,50,20,2.0,1.0
138,7,1,1,0,0,163,138,1,145,155,1.117631435394287,1,145,155,0.012668371200561523,50,20,2.0,1.0
243,156,8,8,0,0,247,252,8,219,299,18.032342672348022,9,217,307,0.1667485237121582,50,20,2.0,1.0
1061,196,5,5,0,0,1086,1075,5,1056,1106,55.052685260772705,5,1056,1106,1.4615790843963623,50,20,2.0,1.0
1745,364,6,6,0,0,1884,1786,7,1787,1857,136.8408122062683,7,1789,1859,28.073660373687744,50,20,2.0,1.0
782,134,4,4,0,0,757,790,4,741,781,42.545291900634766,4,741,781,0.2167034149169922,50,20,2.0,1.0
513,267,6,6,0,0,553,528,6,522,582,51.924721002578735,6,522,582,1.478973150253296,50,20,2.0,1.0
276,39,3,3,0,0,259,278,3,245,275,11.663094282150269,3,245,275,0.13331913948059082,50,20,2.0,1.0
348,72,4,4,0,0,374,361,4,341,381,20.268409490585327,4,341,381,0.1479346752166748,50,20,2.0,1.0
160,6,1,1,0,0,142,160,1,128,138,1.5809285640716553,1,128,138,0.016887187957763672,40,20,2.0,0.5
183,56,6,6,0,0,177,184,6,160,220,11.619739055633545,6,160,220,0.08022928237915039,40,20,2.0,0.5
139,4,1,1,0,0,159,140,1,134,144,5.8666651248931885,1,134,144,0.012344598770141602,40,20,2.0,0.5
85,10,3,3,0,0,109,85,3,85,115,2.6503374576568604,3,85,115,0.015259027481079102,40,20,2.0,0.5
394,40,3,3,0,0,338,396,3,334,364,15.178370714187622,3,334,364,0.04212832450866699,40,20,2.0,0.5
193,20,3,3,0,0,207,195,3,192,222,7.283519506454468,3,192,222,0.04244422912597656,40,20,2.0,0.5
139,20,3,3,0,0,134,139,3,119,149,4.24289608001709,3,119,149,0.014913558959960938,40,20,2.0,0.5
349,53,4,4,0,0,314,355,4,301,341,18.37938666343689,4,301,341,0.04781818389892578,40,20,2.0,0.5
131,15,3,3,0,0,149,131,3,133,163,6.010715484619141,3,133,163,0.08547163009643555,40,20,2.0,0.5
367,57,4,4,0,0,400,373,4,386,426,26.86072587966919,4,386,426,0.0645589828491211,40,20,2.0,0.5
567,111,7,7,0,0,546,575,7,526,596,49.40102410316467,7,526,596,7.622754812240601,40,20,2.0,0.5
351,36,3,3,0,0,351,356,3,333,363,19.427473306655884,3,333,363,0.021542787551879883,40,20,2.0,0.5
263,28,3,3,0,0,247,267,3,226,256,14.233181238174438,3,226,256,0.026658058166503906,40,20,2.0,0.5
161,24,4,4,0,0,139,162,5,118,168,6.498385906219482,4,121,161,0.07732009887695312,40,20,2.0,0.5
123,34,6,5,0,0,142,124,6,113,173,8.859962463378906,6,113,173,0.6717302799224854,40,20,2.0,0.5
408,51,4,4,0,0,347,415,4,326,366,26.69964289665222,4,326,366,0.11375117301940918,40,20,2.0,0.5
293,38,4,4,0,0,287,299,4,267,307,13.74396824836731,4,267,307,0.06292295455932617,40,20,2.0,0.5
211,49,7,7,0,0,211,216,7,182,252,14.958876371383667,7,182,252,0.1241750717163086,40,20,2.0,0.5
128,9,3,3,0,0,139,128,3,117,147,4.982003450393677,3,117,147,0.10644817352294922,40,20,2.0,0.5
203,41,6,6,0,0,187,204,6,175,235,8.746009588241577,6,175,235,0.09844326972961426,40,20,2.0,0.5
694,110,6,6,0,0,666,704,6,644,704,50.77587628364563,7,639,709,2.0833094120025635,40,20,2.0,0.5
201,54,7,7,0,0,224,205,7,204,274,11.00281023979187,10,201,301,1.1557931900024414,40,20,2.0,0.5
206,16,2,2,0,0,201,206,2,197,217,3.6187376976013184,2,197,217,0.016820907592773438,40,20,2.0,0.5
129,14,2,2,0,0,176,132,2,153,173,5.249120235443115,2,153,173,0.011946678161621094,40,20,2.0,0.5
307,59,6,6,0,0,305,314,6,277,337,20.01026701927185,7,274,344,0.3376295566558838,40,20,2.0,0.5
315,60,6,6,0,0,316,322,6,296,356,20.503090620040894,6,296,356,1.2489182949066162,40,20,2.0,0.5
283,78,6,6,0,0,294,285,6,285,345,19.31377100944519,7,283,353,0.0745849609375,40,20,2.0,0.5
216,25,4,4,0,0,216,219,4,190,230,10.322865962982178,4,190,230,0.08814263343811035,40,20,2.0,0.5
94,5,2,2,0,0,111,95,2,90,110,2.6332039833068848,2,90,110,0.012628316879272461,40,20,2.0,0.5
350,73,5,5,0,0,294,352,5,283,333,26.932759284973145,5,283,333,0.12633800506591797,40,20,2.0,0.5
351,45,4,4,0,0,362,353,4,350,390,22.56402087211609,5,346,396,0.0877995491027832,40,20,2.0,0.5
555,111,8,8,0,0,565,567,8,535,615,35.779927015304565,8,535,615,23.903197288513184,40,20,2.0,0.5
129,125,8,8,0,0,124,131,8,111,191,11.226703405380249,8,111,191,0.1371912956237793,40,20,2.0,0.5
133,22,3,3,0,0,181,138,3,159,189,4.982817888259888,3,159,189,0.054103851318359375,40,20,2.0,0.5
247,39,4,4,0,0,235,250,4,215,255,12.818754434585571,4,215,255,0.0438380241394043,40,20,2.0,0.5
213,42,3,3,0,0,229,217,3,219,249,12.64248013496399,3,219,249,0.08550453186035156,40,20,2.0,0.5
522,206,9,9,0,0,548,537,9,495,585,47.38801574707031,9,495,585,0.3549532890319824,40,20,2.0,0.5
110,13,3,3,0,0,111,111,3,94,124,7.937092542648315,3,94,124,0.019652366638183594,40,20,2.0,0.5
404,86,7,7,0,0,447,414,7,422,492,26.673089265823364,7,422,492,15.755704164505005,40,20,2.0,0.5
434,50,3,3,0,0,431,438,3,420,450,27.586324214935303,4,416,456,0.030209064483642578,40,20,2.0,0.5
329,56,6,6,0,0,347,335,6,335,395,19.504584312438965,6,335,395,2.0671463012695312,40,20,2.0,0.5
147,35,4,4,0,0,166,150,4,149,189,5.2593841552734375,4,149,189,0.018467187881469727,40,20,2.0,0.5
103,15,3,3,0,0,122,103,3,100,130,4.129809379577637,3,100,130,0.02773284912109375,40,20,2.0,0.5
147,28,4,3,0,0,179,149,4,157,197,7.222987413406372,4,157,197,0.05432605743408203,40,20,2.0,0.5
142,9,3,3,0,0,138,142,3,123,153,5.289165019989014,3,123,153,0.06773519515991211,40,20,2.0,0.5
353,108,9,9,0,0,339,359,10,322,422,25.969210624694824,9,325,415,2.5551183223724365,40,20,2.0,0.5
352,130,8,8,0,0,358,360,8,339,419,32.06157732009888,8,339,419,0.9052870273590088,40,20,2.0,0.5
336,45,3,3,0,0,330,341,3,318,348,7.803077936172485,3,318,348,0.022881269454956055,40,20,2.0,0.5
175,66,6,6,0,0,199,183,6,175,235,10.17583680152893,6,175,235,0.2329864501953125,40,20,2.0,0.5
125,98,8,8,0,0,135,129,8,117,197,11.074246644973755,8,117,197,0.1999650001525879,40,20,2.0,0.5
114,7,2,1,0,0,114,114,2,105,125,3.6705234050750732,2,105,125,0.013143539428710938,40,20,2.0,0.5
123,4,1,1,0,0,133,125,1,113,123,2.369121789932251,1,113,123,0.014400243759155273,40,20,2.0,0.5
204,27,4,4,0,0,210,204,4,197,237,9.490354299545288,4,197,237,0.11904668807983398,40,20,2.0,0.5
468,124,6,6,0,0,473,474,6,461,521,38.51662015914917,6,461,521,0.1936357021331787,40,20,2.0,0.5
2987,687,10,10,0,0,3084,3056,12,2919,3039,333.5815200805664,12,2919,3039,20.586633443832397,40,20,2.0,0.5
369,51,4,4,0,0,343,370,4,338,378,20.166754961013794,4,338,378,0.16476726531982422,40,20,2.0,0.5
133,0,0,0,0,0,132,133,0,107,107,0.046036481857299805,0,107,107,0.009258508682250977,40,20,2.0,0.5
214,30,4,4,0,0,235,216,4,219,259,10.118558406829834,4,219,259,0.02489304542541504,40,20,2.0,0.5
415,180,7,7,0,0,401,428,8,362,442,31.176801681518555,8,362,442,0.2967793941497803,40,20,2.0,0.5
818,146,7,7,0,0,768,829,7,743,813,65.04320406913757,8,741,821,2.6212680339813232,40,20,2.0,0.5
372,62,6,6,0,0,337,375,6,320,380,25.3306782245636,6,320,380,0.10965704917907715,40,20,2.0,0.5
167,19,2,2,0,0,163,169,2,145,165,7.971560001373291,2,145,165,0.01545262336730957,40,20,2.0,0.5
224,43,5,5,0,0,210,225,5,197,247,12.84695053100586,5,197,247,0.09721875190734863,40,20,2.0,0.5
124,8,2,2,0,0,134,124,2,115,135,4.752023220062256,2,115,135,0.01347494125366211,40,20,2.0,0.5
231,38,4,4,0,0,211,238,4,176,216,12.91783094406128,4,176,216,0.07436490058898926,40,20,2.0,0.5
220,49,4,4,0,0,233,226,4,216,256,13.6015784740448,4,216,256,0.07141399383544922,40,20,2.0,0.5
404,100,7,7,0,0,398,416,7,367,437,25.31397843360901,7,367,437,1.5383763313293457,40,20,2.0,0.5
102,20,3,3,0,0,106,107,3,75,105,3.9687094688415527,3,75,105,0.010699987411499023,40,20,2.0,0.5
387,100,6,6,0,0,403,393,6,379,439,32.31264638900757,7,375,445,0.24725890159606934,40,20,2.0,0.5
119,14,3,3,0,0,143,120,3,117,147,5.076458215713501,3,117,147,0.01466512680053711,40,20,2.0,0.5
443,113,8,8,0,0,401,452,8,378,458,39.48363471031189,8,378,458,5.486149787902832,40,20,2.0,0.5
192,83,6,6,0,0,193,197,6,168,228,12.870201110839844,6,168,228,0.04018211364746094,40,20,2.0,0.5
211,25,4,4,0,0,229,214,4,203,243,9.05369758605957,4,203,243,0.1338961124420166,40,20,2.0,0.5
